Awardee,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate,Indicator Number,Indicator Name,Category,Program
North Carolina,2016,601,10146788,5.9231,6.2448,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
North Dakota,2013,,723393,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
North Dakota,2014,10,739482,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
North Dakota,2015,,756927,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
North Dakota,2016,15,757952,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Ohio,2013,167,11570808,1.4433,1.4458,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Ohio,2014,590,11594163,5.0888,5.4857,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Ohio,2015,1234,11613423,10.6256,11.4319,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Ohio,2016,2296,11614373,19.7686,21.1489,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oklahoma,2013,88,3850568,2.2854,2.276,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oklahoma,2014,73,3878051,1.8824,1.8646,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oklahoma,2015,93,3911338,2.3777,2.3932,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oklahoma,2016,98,3923561,2.4977,2.5471,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oregon,2013,27,3930065,0.687,0.6458,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oregon,2014,33,3970239,0.8312,0.8006,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oregon,2015,34,4028977,0.8439,0.855,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Oregon,2016,43,4093465,1.0505,1.0836,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Pennsylvania,2013,108,12773801,0.8455,0.8621,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Pennsylvania,2014,217,12787209,1.697,1.7563,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Pennsylvania,2015,429,12802503,3.3509,3.5114,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Pennsylvania,2016,1309,12784227,10.2392,10.9269,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Rhode Island,2013,32,1051511,3.0432,2.9234,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Rhode Island,2014,82,1055173,7.7712,7.8873,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Rhode Island,2015,137,1056298,12.9698,13.1847,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Rhode Island,2016,182,1056426,17.2279,17.8068,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Carolina,2013,50,4774839,1.0472,1.0935,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Carolina,2014,110,4832482,2.2763,2.2806,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Carolina,2015,161,4896146,3.2883,3.3404,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Carolina,2016,237,4961119,4.7771,5.0249,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Dakota,2013,,844877,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Dakota,2014,,853175,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Dakota,2015,,858469,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
South Dakota,2016,10,865454,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Tennessee,2013,99,6495978,1.524,1.5471,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Tennessee,2014,132,6549352,2.0155,2.081,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Tennessee,2015,251,6600299,3.8029,3.9778,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Tennessee,2016,395,6651194,5.9388,6.1657,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Texas,2013,112,26448193,0.4235,0.4201,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Texas,2014,157,26956958,0.5824,0.5922,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Texas,2015,186,27469114,0.6771,0.6778,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Texas,2016,250,27862596,0.8973,0.8872,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Utah,2013,58,2900872,1.9994,2.202,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Utah,2014,68,2942902,2.3106,2.5482,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Utah,2015,62,2995919,2.0695,2.3116,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Utah,2016,72,3051217,2.3597,2.5169,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Vermont,2013,17,626630,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Vermont,2014,21,626562,3.3516,3.6153,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Vermont,2015,33,626042,5.2712,5.6134,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Vermont,2016,53,624594,8.4855,10.0732,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Virginia,2013,125,8260405,1.5132,1.504,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Virginia,2014,176,8326289,2.1138,2.0935,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Virginia,2015,270,8382993,3.2208,3.278,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Virginia,2016,648,8411808,7.7035,7.871,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Washington,2013,59,6971406,0.8463,0.7969,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Washington,2014,62,7061530,0.878,0.8198,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Washington,2015,65,7170351,0.9065,0.8597,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Washington,2016,93,7288000,1.2761,1.2505,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
West Virginia,2013,98,1854304,5.285,5.5707,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
West Virginia,2014,122,1850326,6.5934,7.1786,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
West Virginia,2015,217,1844128,11.7671,12.7299,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
West Virginia,2016,435,1831102,23.7562,26.3295,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wisconsin,2013,81,5742713,1.4105,1.442,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wisconsin,2014,90,5757564,1.5632,1.5777,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wisconsin,2015,112,5771337,1.9406,2.0591,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wisconsin,2016,288,5778708,4.9838,5.313,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wyoming,2013,,582658,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wyoming,2014,12,584153,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wyoming,2015,,586107,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Wyoming,2016,,585501,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Alabama,2013,41,4833722,0.8482,0.8933,7,Drug overdose deaths involving methadone,Mortality,None
Alabama,2014,44,4849377,0.9073,0.8769,7,Drug overdose deaths involving methadone,Mortality,None
Alabama,2015,40,4858979,0.8232,0.8512,7,Drug overdose deaths involving methadone,Mortality,None
Alabama,2016,34,4863300,0.6991,0.6681,7,Drug overdose deaths involving methadone,Mortality,None
Alaska,2013,,735132,,,7,Drug overdose deaths involving methadone,Mortality,DDPI
Alaska,2014,12,736732,,,7,Drug overdose deaths involving methadone,Mortality,DDPI
Alaska,2015,10,738432,,,7,Drug overdose deaths involving methadone,Mortality,DDPI
Alaska,2016,13,741894,,,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arizona,2013,64,6626624,0.9658,0.938,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arizona,2014,62,6731484,0.921,0.8738,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arizona,2015,75,6828065,1.0984,1.1451,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arizona,2016,75,6931071,1.0821,1.0744,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arkansas,2013,42,2959373,1.4192,1.4771,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arkansas,2014,29,2966369,0.9776,1.0354,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arkansas,2015,37,2978204,1.2424,1.3554,7,Drug overdose deaths involving methadone,Mortality,DDPI
Arkansas,2016,32,2988248,1.0709,1.1547,7,Drug overdose deaths involving methadone,Mortality,DDPI
California,2013,343,38332521,0.8948,0.8413,7,Drug overdose deaths involving methadone,Mortality,DDPI
California,2014,337,38802500,0.8685,0.8308,7,Drug overdose deaths involving methadone,Mortality,DDPI
California,2015,291,39144818,0.7434,0.6939,7,Drug overdose deaths involving methadone,Mortality,DDPI
California,2016,281,39250017,0.7159,0.6621,7,Drug overdose deaths involving methadone,Mortality,DDPI
Colorado,2013,41,5268367,0.7782,0.7445,7,Drug overdose deaths involving methadone,Mortality,PfS
Colorado,2014,51,5355866,0.9522,0.9067,7,Drug overdose deaths involving methadone,Mortality,PfS
Colorado,2015,34,5456574,0.6231,0.6091,7,Drug overdose deaths involving methadone,Mortality,PfS
Colorado,2016,58,5540545,1.0468,1.0274,7,Drug overdose deaths involving methadone,Mortality,PfS
Connecticut,2013,49,3596080,1.3626,1.3793,7,Drug overdose deaths involving methadone,Mortality,PfS
Connecticut,2014,50,3596677,1.3902,1.4438,7,Drug overdose deaths involving methadone,Mortality,PfS
Connecticut,2015,72,3590886,2.0051,1.8619,7,Drug overdose deaths involving methadone,Mortality,PfS
Connecticut,2016,72,3576452,2.0132,2.0603,7,Drug overdose deaths involving methadone,Mortality,PfS
Delaware,2013,21,925749,2.2684,2.3466,7,Drug overdose deaths involving methadone,Mortality,PfS
Delaware,2014,24,935614,2.5652,2.6785,7,Drug overdose deaths involving methadone,Mortality,PfS
Delaware,2015,14,945934,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Delaware,2016,11,952065,,,7,Drug overdose deaths involving methadone,Mortality,PfS
District of Columbia,2013,,646449,,,7,Drug overdose deaths involving methadone,Mortality,PfS
District of Columbia,2014,,658893,,,7,Drug overdose deaths involving methadone,Mortality,PfS
District of Columbia,2015,,672228,,,7,Drug overdose deaths involving methadone,Mortality,PfS
District of Columbia,2016,21,681170,3.0829,2.8533,7,Drug overdose deaths involving methadone,Mortality,PfS
Florida,2013,271,19552860,1.386,1.4304,7,Drug overdose deaths involving methadone,Mortality,PfS
Florida,2014,227,19893297,1.1411,1.1856,7,Drug overdose deaths involving methadone,Mortality,PfS
Florida,2015,210,20271272,1.0359,1.0469,7,Drug overdose deaths involving methadone,Mortality,PfS
Florida,2016,203,20612439,0.9848,1.0263,7,Drug overdose deaths involving methadone,Mortality,PfS
Georgia,2013,110,9992167,1.1009,1.1083,7,Drug overdose deaths involving methadone,Mortality,PfS
Georgia,2014,124,10097343,1.228,1.2376,7,Drug overdose deaths involving methadone,Mortality,PfS
Georgia,2015,115,10214860,1.1258,1.1262,7,Drug overdose deaths involving methadone,Mortality,PfS
Georgia,2016,115,10310371,1.1154,1.1147,7,Drug overdose deaths involving methadone,Mortality,PfS
Hawaii,2013,17,1404054,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Hawaii,2014,10,1419561,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Hawaii,2015,,1431603,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Hawaii,2016,15,1428557,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Idaho,2013,11,1612136,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Idaho,2014,18,1634464,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Idaho,2015,12,1654930,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Idaho,2016,15,1683140,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Illinois,2013,92,12882135,0.7142,0.7188,7,Drug overdose deaths involving methadone,Mortality,PfS
Illinois,2014,106,12880580,0.8229,0.864,7,Drug overdose deaths involving methadone,Mortality,PfS
Illinois,2015,99,12859995,0.7698,0.7704,7,Drug overdose deaths involving methadone,Mortality,PfS
Illinois,2016,123,12801539,0.9608,0.9644,7,Drug overdose deaths involving methadone,Mortality,PfS
Indiana,2013,34,6570902,0.5174,0.5342,7,Drug overdose deaths involving methadone,Mortality,PfS
Indiana,2014,37,6596855,0.5609,0.6009,7,Drug overdose deaths involving methadone,Mortality,PfS
Indiana,2015,36,6619680,0.5438,0.5589,7,Drug overdose deaths involving methadone,Mortality,PfS
Indiana,2016,34,6633053,0.5126,0.532,7,Drug overdose deaths involving methadone,Mortality,PfS
Iowa,2013,24,3090416,0.7766,0.8457,7,Drug overdose deaths involving methadone,Mortality,PfS
Iowa,2014,16,3107126,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Iowa,2015,24,3123899,0.7683,0.8313,7,Drug overdose deaths involving methadone,Mortality,PfS
Iowa,2016,13,3134693,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Kansas,2013,30,2893957,1.0366,1.0924,7,Drug overdose deaths involving methadone,Mortality,PfS
Kansas,2014,34,2904021,1.1708,1.1683,7,Drug overdose deaths involving methadone,Mortality,PfS
Kansas,2015,26,2911641,0.893,0.9238,7,Drug overdose deaths involving methadone,Mortality,PfS
Kansas,2016,10,2907289,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Kentucky,2013,70,4395295,1.5926,1.6766,7,Drug overdose deaths involving methadone,Mortality,PfS
Kentucky,2014,59,4413457,1.3368,1.3966,7,Drug overdose deaths involving methadone,Mortality,PfS
Kentucky,2015,60,4425092,1.3559,1.4049,7,Drug overdose deaths involving methadone,Mortality,PfS
Kentucky,2016,48,4436974,1.0818,1.1095,7,Drug overdose deaths involving methadone,Mortality,PfS
Louisiana,2013,20,4625470,0.4324,0.4709,7,Drug overdose deaths involving methadone,Mortality,PfS
Louisiana,2014,20,4649676,0.4301,0.4229,7,Drug overdose deaths involving methadone,Mortality,PfS
Louisiana,2015,16,4670724,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Louisiana,2016,16,4681666,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Maine,2013,34,1328302,2.5597,2.5725,7,Drug overdose deaths involving methadone,Mortality,PfS
Maine,2014,29,1330089,2.1803,2.2313,7,Drug overdose deaths involving methadone,Mortality,PfS
Maine,2015,36,1329328,2.7081,2.7881,7,Drug overdose deaths involving methadone,Mortality,PfS
Maine,2016,37,1331479,2.7789,2.8364,7,Drug overdose deaths involving methadone,Mortality,PfS
Maryland,2013,138,5928814,2.3276,2.2812,7,Drug overdose deaths involving methadone,Mortality,PfS
Maryland,2014,153,5976407,2.5601,2.4331,7,Drug overdose deaths involving methadone,Mortality,PfS
Maryland,2015,182,6006401,3.0301,2.9477,7,Drug overdose deaths involving methadone,Mortality,PfS
Maryland,2016,197,6016447,3.2744,3.2867,7,Drug overdose deaths involving methadone,Mortality,PfS
Massachusetts,2013,94,6692824,1.4045,1.3654,7,Drug overdose deaths involving methadone,Mortality,PfS
Massachusetts,2014,88,6745408,1.3046,1.2812,7,Drug overdose deaths involving methadone,Mortality,PfS
Massachusetts,2015,82,6794422,1.2069,1.2011,7,Drug overdose deaths involving methadone,Mortality,PfS
Massachusetts,2016,95,6811779,1.3946,1.3485,7,Drug overdose deaths involving methadone,Mortality,PfS
Michigan,2013,163,9895622,1.6472,1.6849,7,Drug overdose deaths involving methadone,Mortality,PfS
Michigan,2014,146,9909877,1.4733,1.5189,7,Drug overdose deaths involving methadone,Mortality,PfS
Michigan,2015,171,9922576,1.7233,1.77,7,Drug overdose deaths involving methadone,Mortality,PfS
Michigan,2016,149,9928300,1.5008,1.6339,7,Drug overdose deaths involving methadone,Mortality,PfS
Minnesota,2013,76,5420380,1.4021,1.3616,7,Drug overdose deaths involving methadone,Mortality,PfS
Minnesota,2014,81,5457173,1.4843,1.5711,7,Drug overdose deaths involving methadone,Mortality,PfS
Minnesota,2015,55,5489594,1.0019,1.0133,7,Drug overdose deaths involving methadone,Mortality,PfS
Minnesota,2016,67,5519952,1.2138,1.2337,7,Drug overdose deaths involving methadone,Mortality,PfS
Mississippi,2013,12,2991207,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Mississippi,2014,,2994079,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Mississippi,2015,12,2992333,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Mississippi,2016,,2988726,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Missouri,2013,54,6044171,0.8934,0.9252,7,Drug overdose deaths involving methadone,Mortality,PfS
Missouri,2014,53,6063589,0.8741,0.9037,7,Drug overdose deaths involving methadone,Mortality,PfS
Missouri,2015,62,6083672,1.0191,1.0428,7,Drug overdose deaths involving methadone,Mortality,PfS
Missouri,2016,41,6093000,0.6729,0.6816,7,Drug overdose deaths involving methadone,Mortality,PfS
Montana,2013,14,1015165,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Montana,2014,16,1023579,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Montana,2015,,1032949,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Montana,2016,,1042520,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Nebraska,2013,,1868516,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Nebraska,2014,,1881503,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Nebraska,2015,12,1896190,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Nebraska,2016,,1907116,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Nevada,2013,70,2790136,2.5088,2.5045,7,Drug overdose deaths involving methadone,Mortality,PfS
Nevada,2014,64,2839099,2.2542,2.2202,7,Drug overdose deaths involving methadone,Mortality,PfS
Nevada,2015,57,2890845,1.9717,1.8866,7,Drug overdose deaths involving methadone,Mortality,PfS
Nevada,2016,53,2940058,1.8027,1.7724,7,Drug overdose deaths involving methadone,Mortality,PfS
New Hampshire,2013,14,1323459,,,7,Drug overdose deaths involving methadone,Mortality,PfS
New Hampshire,2014,29,1326813,2.1857,2.2669,7,Drug overdose deaths involving methadone,Mortality,PfS
New Hampshire,2015,25,1330608,1.8788,1.9064,7,Drug overdose deaths involving methadone,Mortality,PfS
New Hampshire,2016,29,1334795,2.1726,2.1896,7,Drug overdose deaths involving methadone,Mortality,PfS
New Jersey,2013,67,8899339,0.7529,0.7429,7,Drug overdose deaths involving methadone,Mortality,PfS
New Jersey,2014,50,8938175,0.5594,0.5782,7,Drug overdose deaths involving methadone,Mortality,PfS
New Jersey,2015,55,8958013,0.614,0.5836,7,Drug overdose deaths involving methadone,Mortality,PfS
New Jersey,2016,84,8944469,0.9391,0.939,7,Drug overdose deaths involving methadone,Mortality,PfS
New Mexico,2013,28,2085287,1.3427,1.3532,7,Drug overdose deaths involving methadone,Mortality,PfS
New Mexico,2014,45,2085572,2.1577,2.3149,7,Drug overdose deaths involving methadone,Mortality,PfS
New Mexico,2015,33,2085109,1.5827,1.6162,7,Drug overdose deaths involving methadone,Mortality,PfS
New Mexico,2016,41,2081015,1.9702,2.0787,7,Drug overdose deaths involving methadone,Mortality,PfS
New York,2013,274,19651127,1.3943,1.3418,7,Drug overdose deaths involving methadone,Mortality,PfS
New York,2014,231,19746227,1.1698,1.1071,7,Drug overdose deaths involving methadone,Mortality,PfS
New York,2015,246,19795791,1.2427,1.1934,7,Drug overdose deaths involving methadone,Mortality,PfS
New York,2016,289,19745289,1.4636,1.3814,7,Drug overdose deaths involving methadone,Mortality,PfS
North Carolina,2013,164,9848060,1.6653,1.7235,7,Drug overdose deaths involving methadone,Mortality,PfS
North Carolina,2014,131,9943964,1.3174,1.3531,7,Drug overdose deaths involving methadone,Mortality,PfS
North Carolina,2015,108,10042802,1.0754,1.0841,7,Drug overdose deaths involving methadone,Mortality,PfS
North Carolina,2016,118,10146788,1.1629,1.1895,7,Drug overdose deaths involving methadone,Mortality,PfS
North Dakota,2013,,723393,,,7,Drug overdose deaths involving methadone,Mortality,PfS
North Dakota,2014,,739482,,,7,Drug overdose deaths involving methadone,Mortality,PfS
North Dakota,2015,,756927,,,7,Drug overdose deaths involving methadone,Mortality,PfS
North Dakota,2016,,757952,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Ohio,2013,116,11570808,1.0025,1.04,7,Drug overdose deaths involving methadone,Mortality,PfS
Ohio,2014,107,11594163,0.9229,0.9085,7,Drug overdose deaths involving methadone,Mortality,PfS
Ohio,2015,109,11613423,0.9386,0.9781,7,Drug overdose deaths involving methadone,Mortality,PfS
Ohio,2016,96,11614373,0.8266,0.8479,7,Drug overdose deaths involving methadone,Mortality,PfS
Oklahoma,2013,68,3850568,1.766,1.8014,7,Drug overdose deaths involving methadone,Mortality,PfS
Oklahoma,2014,67,3878051,1.7277,1.7255,7,Drug overdose deaths involving methadone,Mortality,PfS
Oklahoma,2015,62,3911338,1.5851,1.6894,7,Drug overdose deaths involving methadone,Mortality,PfS
Oklahoma,2016,46,3923561,1.1724,1.2043,7,Drug overdose deaths involving methadone,Mortality,PfS
Oregon,2013,66,3930065,1.6794,1.6615,7,Drug overdose deaths involving methadone,Mortality,PfS
Oregon,2014,59,3970239,1.4861,1.4163,7,Drug overdose deaths involving methadone,Mortality,PfS
Oregon,2015,70,4028977,1.7374,1.6609,7,Drug overdose deaths involving methadone,Mortality,PfS
Oregon,2016,46,4093465,1.1237,1.1426,7,Drug overdose deaths involving methadone,Mortality,PfS
Pennsylvania,2013,82,12773801,0.6419,0.6739,7,Drug overdose deaths involving methadone,Mortality,PfS
Pennsylvania,2014,81,12787209,0.6334,0.652,7,Drug overdose deaths involving methadone,Mortality,PfS
Pennsylvania,2015,89,12802503,0.6952,0.7012,7,Drug overdose deaths involving methadone,Mortality,PfS
Pennsylvania,2016,113,12784227,0.8839,0.9173,7,Drug overdose deaths involving methadone,Mortality,PfS
Rhode Island,2013,28,1051511,2.6628,2.6326,7,Drug overdose deaths involving methadone,Mortality,PfS
Rhode Island,2014,24,1055173,2.2745,2.1868,7,Drug overdose deaths involving methadone,Mortality,PfS
Rhode Island,2015,30,1056298,2.8401,2.4428,7,Drug overdose deaths involving methadone,Mortality,PfS
Rhode Island,2016,29,1056426,2.7451,2.6498,7,Drug overdose deaths involving methadone,Mortality,PfS
South Carolina,2013,50,4774839,1.0472,1.1172,7,Drug overdose deaths involving methadone,Mortality,PfS
South Carolina,2014,77,4832482,1.5934,1.6086,7,Drug overdose deaths involving methadone,Mortality,PfS
South Carolina,2015,57,4896146,1.1642,1.244,7,Drug overdose deaths involving methadone,Mortality,PfS
South Carolina,2016,56,4961119,1.1288,1.1427,7,Drug overdose deaths involving methadone,Mortality,PfS
South Dakota,2013,,844877,,,7,Drug overdose deaths involving methadone,Mortality,PfS
South Dakota,2014,,853175,,,7,Drug overdose deaths involving methadone,Mortality,PfS
South Dakota,2015,,858469,,,7,Drug overdose deaths involving methadone,Mortality,PfS
South Dakota,2016,,865454,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Tennessee,2013,86,6495978,1.3239,1.3624,7,Drug overdose deaths involving methadone,Mortality,PfS
Tennessee,2014,71,6549352,1.0841,1.0953,7,Drug overdose deaths involving methadone,Mortality,PfS
Tennessee,2015,67,6600299,1.0151,1.0462,7,Drug overdose deaths involving methadone,Mortality,PfS
Tennessee,2016,83,6651194,1.2479,1.339,7,Drug overdose deaths involving methadone,Mortality,PfS
Texas,2013,128,26448193,0.484,0.4801,7,Drug overdose deaths involving methadone,Mortality,PfS
Texas,2014,116,26956958,0.4303,0.432,7,Drug overdose deaths involving methadone,Mortality,PfS
Texas,2015,144,27469114,0.5242,0.5317,7,Drug overdose deaths involving methadone,Mortality,PfS
Texas,2016,139,27862596,0.4989,0.506,7,Drug overdose deaths involving methadone,Mortality,PfS
Utah,2013,59,2900872,2.0339,2.1636,7,Drug overdose deaths involving methadone,Mortality,PfS
Utah,2014,47,2942902,1.5971,1.7111,7,Drug overdose deaths involving methadone,Mortality,PfS
Utah,2015,45,2995919,1.502,1.584,7,Drug overdose deaths involving methadone,Mortality,PfS
Utah,2016,40,3051217,1.311,1.4114,7,Drug overdose deaths involving methadone,Mortality,PfS
Vermont,2013,14,626630,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Vermont,2014,,626562,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Vermont,2015,,626042,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Vermont,2016,13,624594,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Virginia,2013,96,8260405,1.1622,1.1436,7,Drug overdose deaths involving methadone,Mortality,PfS
Virginia,2014,105,8326289,1.2611,1.2252,7,Drug overdose deaths involving methadone,Mortality,PfS
Virginia,2015,67,8382993,0.7992,0.8157,7,Drug overdose deaths involving methadone,Mortality,PfS
Virginia,2016,77,8411808,0.9154,0.8942,7,Drug overdose deaths involving methadone,Mortality,PfS
Washington,2013,156,6971406,2.2377,2.1739,7,Drug overdose deaths involving methadone,Mortality,PfS
Washington,2014,115,7061530,1.6285,1.5398,7,Drug overdose deaths involving methadone,Mortality,PfS
Washington,2015,111,7170351,1.548,1.4308,7,Drug overdose deaths involving methadone,Mortality,PfS
Washington,2016,122,7288000,1.674,1.5562,7,Drug overdose deaths involving methadone,Mortality,PfS
West Virginia,2013,54,1854304,2.9121,3.1369,7,Drug overdose deaths involving methadone,Mortality,PfS
West Virginia,2014,35,1850326,1.8916,1.9944,7,Drug overdose deaths involving methadone,Mortality,PfS
West Virginia,2015,29,1844128,1.5726,1.6695,7,Drug overdose deaths involving methadone,Mortality,PfS
West Virginia,2016,27,1831102,1.4745,1.6541,7,Drug overdose deaths involving methadone,Mortality,PfS
Wisconsin,2013,76,5742713,1.3234,1.3392,7,Drug overdose deaths involving methadone,Mortality,PfS
Wisconsin,2014,78,5757564,1.3547,1.4069,7,Drug overdose deaths involving methadone,Mortality,PfS
Wisconsin,2015,73,5771337,1.2649,1.2817,7,Drug overdose deaths involving methadone,Mortality,PfS
Wisconsin,2016,67,5778708,1.1594,1.238,7,Drug overdose deaths involving methadone,Mortality,PfS
Wyoming,2013,,582658,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Wyoming,2014,,584153,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Wyoming,2015,,586107,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Wyoming,2016,,585501,,,7,Drug overdose deaths involving methadone,Mortality,PfS
Alabama,2013,40,4833722,0.8275,0.8362,8,Drug overdose deaths involving heroin,Mortality,None
Alabama,2014,122,4849377,2.5158,2.6983,8,Drug overdose deaths involving heroin,Mortality,None
Alabama,2015,111,4858979,2.2844,2.4709,8,Drug overdose deaths involving heroin,Mortality,None
